Var1,Var2,Var3
0.9078967433136338,0.24872079084761836,0.2012214549790494
0.6936712173824703,0.7572386942533955,0.31978297492530006
0.8943666553798596,0.1353754597495643,0.5574173393745903
0.3268211798061341,0.6674285722286698,0.033029805932036034
0.4342806486313404,0.4289056416715868,0.7186345542796123
0.8964729501377611,0.9393256942020236,0.2699859785791802
0.8570794196997541,0.5342169899476987,0.8498781426768829
0.1366908683940485,0.613874214978497,0.534233293036842
0.3358207534610704,0.9080280825617468,0.8443835258046183
0.8695372087699411,0.06055021419738816,0.10875885905487735
0.2615907316274792,0.9578627536702539,0.0816856645928155
0.46529129355609095,0.6271811125144731,0.3528491453061906
0.3949889935862875,0.650250514330801,0.06597669655548845
0.22218676775719662,0.7931563157990554,0.8107145847692632
0.014334832855541511,0.3908928688718056,0.26521461861843015
0.7669740128787934,0.32917627502492297,0.08968286796374951
0.7307791910798206,0.8168048663681117,0.6972571945982651
0.7316479261644367,0.052726466000523595,0.9169722446054202
0.3668082858572132,0.8674518573260614,0.8483178136786254
0.590176988650144,0.9362066673617627,0.3517669888568848
0.6134055064295278,0.5571167912760242,0.10428912513967903
0.9326255881669651,0.8906848301092053,0.4802574900472292
0.6483482040980721,0.6244743943510445,0.42116650264853234
0.7903371697830055,0.43783225782265983,0.1316022920296648
0.7039505448438463,0.5261664844672981,0.2430022829359837
0.08593713219592262,0.8876264160722573,0.5965928746544126
0.6183729730143026,0.5450654646684241,0.8210723026955067
0.7408360762792228,0.4114008063325376,0.6990735544178917
0.985640627814927,0.944118015330613,0.3537626478698691
0.04532743703329046,0.060070349367804844,0.06694044920476366
0.6509987927622145,0.9375153716716246,0.7104940606381642
0.45942063922184107,0.7383178735898042,0.2732138129785469
0.27989768384052577,0.8827692437751111,0.9393409192654499
0.7047920457707866,0.6512394805467174,0.9896386043959631
0.7228353437154938,0.2851356615760508,0.045068688233182684
0.7635156018366578,0.28929130739776726,0.8857199262149825
0.16681631181419274,0.6222173560202043,0.9717088331802474
0.5697709618288791,0.05804428002689568,0.8260426379451089
0.1701690780017223,0.3296028581205145,0.3498727715433004
0.2608654122151041,0.8608111219834098,0.608232729566463
0.2881264129816236,0.04732598011438157,0.9734041108962287
0.9700510671213671,0.9233903835390449,0.19444864085383912
0.29559630962559386,0.5136840554199495,0.8436881627849809
0.4769870140168646,0.585432320388625,0.9863835202493569
0.10847724999345568,0.17762814307696054,0.036673536261826255
0.9554828029561887,0.4913897776470305,0.8308738558955697
0.8801501017714737,0.6972710257969894,0.8557103739237264
0.20535942777356958,0.38019292012120254,0.28374534955493846
0.9422104833654199,0.21280086944324866,0.8453530616900878
0.23561986338602284,0.18325960087326643,0.31059110914678306
0.5917490932586192,0.4336401893901277,0.2728369161197642
0.36550668158481164,0.23326510099116568,0.8625718533614615
0.6470191639638692,0.7230628008596869,0.7214853917760287
0.054479197917630645,0.2513084672597401,0.2637674026707198
0.14107130893579228,0.9345340342017284,0.36665150123650225
0.1996839662569224,0.7587630018701946,0.30823544605855996
0.4758076660418429,0.07891329088398331,0.24214798648953742
0.5624986446229033,0.49711849730830737,0.14568937377768704
0.9964809937820605,0.5916627767284331,0.16074011939647928
0.09624588444904633,0.23638449096886108,0.7725486629955585
0.43522734294634063,0.35145446848011713,0.11347717807009844
0.8816121473344724,0.40934910295181437,0.5710165816451502
0.9706788736741141,0.10599252891667411,0.6881697771504746
0.9643983679809489,0.25633981479671597,0.7719557111105712
0.6178378134670319,0.5103355824894257,0.20426721178748533
0.2048260726941536,0.367335895586622,0.36208953145884426
0.49959826239228144,0.7202585117048931,0.9542126029774971
0.42021845853727563,0.33814781691090123,0.5057364007455604
0.7685672242820697,0.9870004281658412,0.8321096879224814
0.8003643866000855,0.0657157343379074,0.43573320095074003
0.8099829433327942,0.8866995467223547,0.4674658507150349
0.5986304559758708,0.7755313746423285,0.15005279211824293
0.6679143031682998,0.20275433849458435,0.7843082885633583
0.7356087025106419,0.6153012619944843,0.1439027414667936
0.4224573316507226,0.06927018798107602,0.5920993865743287
0.2368500277215794,0.12402972188754588,0.4872740989186044
0.6340339548969304,0.47495357884234835,0.6074075873339363
0.6582449027771557,0.05860128716166767,0.6497967554926152
0.8856524713955644,0.7348222631696144,0.567777622867063
0.7998643832796462,0.09120318248501567,0.8948194588872723
0.030554226326876432,0.4861545800567407,0.07740396429785115
0.4007397363352749,0.04589573620969862,0.6467718767892392
0.02395019859760571,0.8289586738337692,0.9874502491749337
0.1638160800866853,0.5609963403665232,0.4054261826398121
0.14834229586417555,0.20718917273413295,0.011332981817420323
0.2637531207342763,0.8260308748048943,0.1474262972201851
0.3753760627360028,0.6365567922798059,0.909922542309785
0.03155933786823285,0.15620446088341358,0.7870057079215156
0.6064588834408536,0.8126112972866774,0.2300266439095705
0.7430080642525723,0.7181760688130356,0.9681457027030375
0.667129195786076,0.5525556201172493,0.8048810957519271
0.13356508353348298,0.8413771141349271,0.42418167197582396
0.5234874141470319,0.8566183044619022,0.0032393443330482412
0.3262778644225838,0.8649885127526372,0.1048700353045353
0.2258343810313638,0.6779852717146702,0.6143621468564657
0.537423025425165,0.09355924989914265,0.46693856368817743
0.08301900618969518,0.7728007486515279,0.540564494772421
0.27920896552798014,0.8418473529371352,0.39530859208058655
0.4462805142289265,0.6975138921052201,0.7155170207832162
0.050217249651999564,0.346921167237109,0.6763243645769901
0.8749430242431525,0.9758989116064751,0.5694280380202192
0.8173106307388547,0.23235786125662541,0.9133868850678065
0.9296307027603447,0.8116464722250496,0.9500974114026589
0.5996661360050318,0.23290011010645362,0.12506083936071355
0.5832706511279955,0.4656741915518407,0.2749950901623526
0.7351643786250999,0.488862675365693,0.24598715627986373
0.0819467376758423,0.47037468063116183,0.49442335930223524
0.4332723285660266,0.20577516310336696,0.3804990673177069
0.6218512873128401,0.0024103525736612467,0.47043127306427723
0.711764397558862,0.9675726056409485,0.098505719266309
0.941397451671528,0.39842240987482963,0.5155452188833668
0.8537363228850505,0.34737389076307074,0.7167006371352849
0.9794901533027681,0.3987871109452218,0.5884892262450347
0.8521431953126964,0.7851189364207373,0.24163183841793126
0.07419579943662084,0.18004341671864565,0.7014840034114626
0.15487315976943206,0.1942323399951145,0.3771345321666919
0.5927339538138074,0.7398574580201902,0.10327253718634304
0.8807904610840589,0.5631237141002283,0.2670558149696758
0.3329041526493027,0.08058117797250408,0.5418434749698934
0.1759157644594191,0.005553159176143055,0.5209495661747027
0.9508668262341736,0.7124965566694257,0.5479499277481691
0.007572657865055368,0.27493094853409267,0.6227256782110683
0.6646768733617952,0.16577217796864588,0.3487110395652517
0.743607112286791,0.9102544602853222,0.7347489081388014
0.1687469108818438,0.8385464375087078,0.9265160131671545
0.4521789999268295,0.6506854284539145,0.9302705800899473
0.1274173596562648,0.8089403694936435,0.41461445746070796
0.7029490459487832,0.2793366797179497,0.11234344179554928
0.1443957643416237,0.38728518339928203,0.6329856005400573
0.0689679903067023,0.13157756403265544,0.3036896336718342
0.41364443946128604,0.6627375323569646,0.8807480659160188
0.14005341180849454,0.1858406988020839,0.6709323427556322
0.058861994074556244,0.8749178224222639,0.6987323172532396
0.7399368086874665,0.7876523720530851,0.25266711331704755
0.40932580418899533,0.26494245681939893,0.8386878438221158
0.3800796297399782,0.8032275003093666,0.43177729389356406
0.440122737681047,0.19330196274687655,0.33046516189474456
0.4526358268162183,0.9773345557997191,0.19939297305122156
0.9145579117017061,0.011916383824974404,0.8574465763130528
0.6609055507680821,0.1279730937409126,0.17531323602825202
0.8621609732994561,0.9211307758279624,0.2775036882544499
0.02492395807495164,0.10546323227382873,0.6004141266938793
0.17205679854718176,0.31076368683984756,0.5101796364918024
0.1197291262773385,0.6036376891864301,0.8163163026382259
0.5090288339738261,0.9713040667132049,0.010785390054663715
0.14185814401388513,0.8811492952840478,0.08523509612600333
0.1602896687634793,0.12454838683245727,0.8798935142135823
0.40354645241253423,0.41223861586131527,0.30332859610318197
0.37215960746335913,0.6719642579982683,0.10957831916463268
0.8656537748908265,0.22177795036307738,0.5384496563609943
0.19389666222963664,0.7199301093328221,0.2394272141909018
0.893338868510143,0.5371761360657497,0.8689975314012159
0.07728387423482377,0.5843247592128532,0.794651642599995
0.9140422170484923,0.3701079459307331,0.9084362088781297
0.2854926451944505,0.3829399672296004,0.4515978855631971
0.288950582403336,0.7367129207708679,0.6459141453352867
0.4376260903377618,0.7895075187402313,0.8580076409083898
0.011675713413302563,0.9751447204869086,0.8062277700164542
0.06590933237457589,0.0902170521867738,0.4030962183033648
0.04980501056984622,0.5484021374282537,0.5175109946790588
0.7625295724239666,0.6808540658865366,0.7097189445290797
0.7511767502819287,0.9151921640666638,0.05386137718896964
0.49191671645853496,0.9149928933161116,0.9903142018097685
0.5379908397185947,0.12995589696490928,0.020804728944327985
0.8195266599734276,0.4850437450218762,0.13901751781471444
0.3731721736462155,0.5438152311682973,0.10793883165831727
0.6239441810903915,0.9588468851557186,0.4248432956776472
0.4810862936177257,0.031095692777292436,0.27072616130483107
0.5399814061295178,0.4131680919944628,0.9243862223098033
0.3301758362017925,0.8124223968234371,0.15516763377908788
0.10355801329948457,0.4634002282163181,0.42812934896271093
0.4177342056991317,0.5537310303898396,0.7409335429844127
0.21010548311410385,0.44007928335462515,0.30260531785032024
0.525783691001551,0.38328290889430666,0.9031145614880903
0.2986170381661425,0.03869352398715383,0.005507728026768404
0.10015584262256713,0.04082153024933836,0.5203296390520264
0.3491335543026878,0.7843691052700507,0.4476436517093615
0.4319206166823286,0.00969322486405996,0.5512936968320915
0.36002725151181986,0.5567677979274024,0.08813060431242327
0.4830843182904136,0.7719223999044449,0.1830767549939329
0.38221799551347363,0.5743192389156859,0.9202481171703875
0.010641338432830114,0.7890429414732655,0.058719521279757256
0.057397853281971695,0.964140250561632,0.3640713448845709
0.8762521409581354,0.8006638101402778,0.8730446505786102
0.22007979502718567,0.9808977743243064,0.5876261102576883
0.2170732322751855,0.419615981848764,0.051108126212546214
0.7463975213821434,0.0817171969895727,0.7714477010834583
0.18181800098331097,0.14153700657421384,0.9769606095908978
0.9029670577567908,0.5142516128488003,0.9849498103305931
0.2815375035389894,0.8756333675968953,0.19352007575554234
0.6220058045052201,0.6049882118870974,0.9956504796540572
0.14647192029657194,0.7415238691675924,0.9842582634273893
0.3437244667977395,0.9590751331426137,0.9720983086830318
0.6667546255206037,0.6846580380411401,0.568133867063776
0.22645895896148785,0.8762906375580246,0.6201432943655572
0.9346508249124125,0.46032827661680414,0.7885554939225076
0.13238788079994535,0.4583854887795614,0.8649636131084315
0.9494168665256881,0.3621138877280324,0.7848985832441884
0.5101499420980125,0.5969333049744194,0.27018105087380545
0.27095373386343297,0.4463531760917836,0.5194180185661048
0.9082569835713359,0.5265241408057102,0.6066658825350106
0.6774932587898688,0.45196604632054255,0.325667451577869
0.5649242521834904,0.9819025241112314,0.6450586745174913
0.2844051145417473,0.10068652270386103,0.2896958345957483
0.9278149137115478,0.8353235198136112,0.20630214646766573
0.12110966461196199,0.6334600744697568,0.22744003481302186
0.33360144895348803,0.07161429145270615,0.781636461995736
0.987331083022863,0.8531764279862684,0.48475572411061046
0.3637982455136642,0.025661353517869512,0.5818038928824402
0.12539420172099594,0.8501024166019298,0.2913377530439998
0.5729009918877538,0.849347986173918,0.40659002341145584
0.037122321640833365,0.802844370853265,0.8893547489317983
0.15769293209836824,0.5455799418717832,0.524955513269375
0.7572880838248305,0.3413269945488287,0.14181678076804216
0.9636382869784841,0.529193642143455,0.12416618548993807
0.9699806284763861,0.03492235149713763,0.2820260180880946
0.18400447773865086,0.9093861621258559,0.24896057143137798
0.3901971038411674,0.3162612150471844,0.11351701065772363
0.061083358860886554,0.9111615559695423,0.054182248802174475
0.46952744055800594,0.4559206462151485,0.1749708102995181
0.1262848597185992,0.549689853679579,0.34394988274780053
0.42285235890853945,0.5059282207933058,0.6515656748031993
0.44325970474645393,0.9659949048695103,0.14968589149360886
0.6195612136904024,0.9654926883734253,0.20744128861458463
0.8073532891380287,0.4588393089370824,0.36360346006512234
0.9931272875440694,0.971573005245739,0.10550289052394038
0.25061452521942035,0.4756502203779729,0.9534467749954261
0.6017316136980245,0.3786711425194501,0.0422938841810108
0.7159193416198596,0.23393719710513677,0.9045551965433493
0.6556716739376823,0.645297551405347,0.35344139014940085
0.4190222774144458,0.36400889366274913,0.41727665694422017
0.5885270392161133,0.2085290709739038,0.9736961635222615
0.9199243933850255,0.7047790333933333,0.4904778149340057
0.5209198490056745,0.533065360346249,0.38714697222888445
0.5460369127204545,0.9787360807425698,0.29156331972307065
0.4003987191949629,0.6909092629311568,0.7600949094951267
0.49581511033329034,0.589582272459188,0.280946680325307
0.5115904977640765,0.17812102016392423,0.22984528579253544
0.3933386333166908,0.37694203101918977,0.03619112662398788
0.7065304418871671,0.8886186782533494,0.3072726741840858
0.28349858638802744,0.39652061798917887,0.5458179979874118
0.6115062912681628,0.49337486938661346,0.22360773036690848
0.3246993074798294,0.9031450561153836,0.34469395249533674
0.6663146764428437,0.750005302589017,0.5539262878619354
0.025002735898410688,0.9026253141553497,0.6844073068274673
0.10108968023399324,0.7623172848330722,0.02565048942439914
0.957382222377309,0.21318626854277023,0.9808919350887
0.2513104219185061,0.24611621963437955,0.16707176568684676
0.1431549686848094,0.2540170120027074,0.7671616806768531
0.9152042461594132,0.4308195775263902,0.6768599256108306
0.8259866698364634,0.3631909376983715,0.8760858139364536
0.958182882523478,0.30400609066497625,0.3678380291305944
0.4745914185376893,0.9669848700756245,0.7288515366237105
0.14530075236803477,0.8069258527778314,0.21651415058787984
0.5797298323018841,0.4474943559774647,0.807158665779045
0.7128416864976908,0.4330691831304485,0.5387895848404988
0.08522100808032587,0.5338026054195636,0.9892385184664593
0.12430476015151705,0.03089304281809028,0.9297167642671585
0.8757795822670235,0.3422191979901839,0.28105915845242563
0.13820127251305464,0.08637341298516092,0.9969290061328676
0.44682773384044444,0.2643010271003036,0.20494881816052818
0.8974504293621653,0.01079366383125644,0.8018555809017233
0.017380127377570456,0.13731173003256372,0.6608805834567761
0.16423663945418954,0.5211310161725853,0.363482278292813
0.3121747958544844,0.05946731744639776,0.0019650733784035927
0.29540237870686575,0.7527543611089019,0.7065304089639864
0.9311316998376915,0.9626992241447127,0.7899647904739594
0.8401799254948171,0.783850736705019,0.09685438813841796
0.315097914734224,0.6646136531624233,0.8663115407147053
0.5250512773986019,0.4372868232927793,0.9747496291150627
0.8191960683248889,0.6739891764980297,0.7894994445512665
0.8848773801681961,0.788232404683506,0.08390044284042661
0.5866416813047977,0.2908594861430835,0.7411928970191224
0.9710207195652912,0.5989932184871236,0.872299796875385
0.13979331036015602,0.7051444200272813,0.9325393728067958
0.22170599784999284,0.011125023303379073,0.07858075473007287
0.9592920545370375,0.9997745434661749,0.3144200814222504
0.7208245062810797,0.8718855984842581,0.8596986382570252
0.28218507166289863,0.61844334043562,0.2941226626497558
0.37716582097396567,0.7075648207036118,0.4449716310817118
0.6974402546279337,0.36269783622131807,0.20020818597410187
0.5899379313716044,0.5222359201780123,0.3090013012147589
0.7445413741170862,0.536194873201243,0.15737427713535398
0.46338059082012667,0.9831927298849207,0.4664705513058603
0.9191190411779104,0.8445603017631117,0.1330372683852092
0.6817227834227451,0.319617888478642,0.7521361876581143
0.7077520785425429,0.7744434960066805,0.43969115865481173
0.17172885927803178,0.8976095309546638,0.3997359172854571
0.5533913366880377,0.8689456338341012,0.875317250835795
0.008676235712171187,0.2342952252377168,0.25833816111099694
0.4622438047253544,0.6878852986009332,0.28601189851022224
0.11359136105324122,0.2932319881043837,0.6182633534840691
0.6738264078039548,0.10694473511910836,0.8665489901526583
0.09284963912282101,0.9791050822346158,0.31006930845330427
0.020605126432094514,0.6834329988549775,0.5093461373921049
0.568760904273918,0.1964281069079573,0.6096486609330642
0.7202177869342418,0.7473624540371833,0.7507797894584756
0.2839830536781124,0.9078620708856409,0.900298563405035
0.1657281489994816,0.1533901124663839,0.383871799007215
0.7198941349971797,0.8610582169033767,0.9371507258885429
0.858108419271836,0.018248329956804865,0.6586174940884633
0.33172586604516424,0.4652029158854533,0.10266367333527959
0.5570436600133495,0.7889787355810524,0.2122052335196292
0.4118732490941919,0.42138684199551313,0.0023807529913645177
0.013223589256792796,0.7649010949530877,0.6219051287516099
0.6539331178672193,0.4485443551112375,0.6240583061963362
0.2073148217316622,0.42596613155974905,0.8965879788780751
0.6272874030265245,0.6264074134781876,0.9880064816542935
0.10301763301911411,0.9849708509670804,0.9402201335036495
0.8420104311339182,0.08573398332661934,0.4575261579574267
0.16631848508851535,0.2710555931014912,0.12754857841549377
0.724900325912655,0.969690175284806,0.1094203607436295
0.9618179396955586,0.3855507562526186,0.18807367993771848
0.008167087793668136,0.713011649369733,0.5906329357275542
0.6095395780145062,0.12379020285300099,0.24667563425922
0.6381553271376174,0.23500556212148266,0.23615345687183692
0.4939256916396787,0.24910339056436903,0.19223380337725937
0.017562983424317277,0.9893525614487348,0.04766016372081323
0.07571488665038613,0.050361599638404225,0.6191881065427883
0.29610015546932034,0.9021778292144951,0.4229900644579293
0.4126032503542771,0.8257750383253386,0.527440850594001
0.8576636982525166,0.2937438509946468,0.5160457122486108
0.43056511964951594,0.2995461361005997,0.05951338874791932
0.2786275005098349,0.2594505203354401,0.5673632752383546
0.0672306486049187,0.5306316255669399,0.839468239749657
0.9470077959121853,0.11117517960502288,0.45321529067908944
0.7832529755693404,0.8966334411245014,0.2929320500084375
0.3705197455709501,0.9823089570693214,0.12733248424092053
0.8732985549349885,0.2454312021757543,0.13879164476651706
0.23638351304042016,0.17349183916073466,0.5546335075302335
0.039237733570894405,0.2884844658413586,0.48502010695313497
0.5228427012752662,0.04229282084868529,0.9555458031806032
0.43124830820719956,0.8341799955047888,0.18485208288841024
0.32156463307472377,0.8702352367615498,0.6873792276190522
0.8226302962871795,0.5509131260198518,0.1506055001485368
0.673368989857617,0.6586340195296303,0.396567903950914
0.7817231455684668,0.18524509465406805,0.7457210072865629
0.7371652515632825,0.9365472963074889,0.8300017283408495
0.03800783802323049,0.9471831474917829,0.7606542817555437
0.37569065478330727,0.9978147198576254,0.31123459987358726
0.9100724297822622,0.1590069621051421,0.23417002936883663
0.5288283918861183,0.4778944782996367,0.5048152268329517
0.9204625041554967,0.3353321704424945,0.6410014011720224
0.7171937762097996,0.8735971583321029,0.32999056986677855
0.5636802074059775,0.5429883374875702,0.2325646120086803
0.6479831525855861,0.07472501600827049,0.29361387086648644
0.006493901445393031,0.22647064261091335,0.6207143188331156
0.33608229953311886,0.7604212655218531,0.7357689727888108
0.2662576515523075,0.819689286772446,0.6797032095136455
0.26522918248457417,0.8586011628240175,0.06644661775296651
0.5844503850866666,0.9133855100859201,0.305450730835634
0.18640882765758268,0.5150688175952237,0.5220253375730833
0.8312385863124278,0.606241020771479,0.5481358981701758
0.2730622320852397,0.9922061619930611,0.8171845677465608
0.861332851525934,0.7281923005401117,0.9791741210461449
0.4259520426773654,0.1556046931833436,0.479132880902169
0.9375999001876137,0.663735218052211,0.7229507764151958
0.8113730400114669,0.998382359909631,0.7129638060861746
0.8470441824316622,0.36799272923373255,0.39875972966714407
0.07861780694507203,0.05210278052419822,0.2952167378662981
0.6242375117600762,0.9303295860640103,0.14027066877199892
0.6108957637085578,0.7608796747506456,0.04585110259788873
0.14091039108411227,0.9425742153259591,0.07672476334804938
0.6466011958167356,0.2992863127544885,0.9563173211485769
0.36896344563231465,0.6335828435757864,0.7074290030136052
0.9292748678454721,0.7950254907285794,0.48893543624042457
0.4472220852269943,0.6568410581673011,0.24367450195681872
0.33544118085974556,0.9490610944932375,0.6064292317698302
0.4849689411578115,0.537732511357755,0.6166476827189276
0.7607790986889248,0.3819652608550567,0.9344394628997947
0.8148860789190602,0.3124407352382624,0.29060529409831726
0.7725715353756795,0.6437824533215198,0.8826693845835937
0.4718700997317376,0.8871239461020465,0.7276435732905056
0.9778187440602033,0.012695974599238229,0.44217724456072793
0.31633673671035717,0.8740836584794428,0.21262964789229566
0.37859857074586517,0.43932961443454077,0.25730255250261613
0.13459376220693525,0.7477061027030427,0.8084993359829743
0.8478827166965581,0.5792864056766736,0.7400864793137277
0.2111076418389085,0.11868115453852601,0.8991092872720668
0.45540008416326966,0.7468609530853354,0.1310312532608056
0.0013402604504577907,0.8542885142423053,0.8340596534708468
0.346563186505407,0.5423610491669766,0.6492408933502536
0.8153617667113227,0.8480130349834585,0.9974050582460283
0.21768781638848747,0.8361864542398453,0.08403702435857574
0.6094899431648659,0.922903020269759,0.3610322304287924
0.4954409568093046,0.1518186363248418,0.2642583827261293
0.8825230769618754,0.18125791971409982,0.7659380389827805
0.5850795533664915,0.2381643080404017,0.1537973716486258
0.13153556415091794,0.9041805626492371,0.42916326012354983
0.32000350729667415,0.9117536425355676,0.29841134485334647
0.5274370725642077,0.39735633475116355,0.19098165361959718
0.62960368413465,0.7687069904489218,0.19898717105703534
0.19812473936346897,0.7577466028321092,0.5467178753446549
0.6435742421496926,0.30281152151491536,0.12114235483692877
0.4415991386864748,0.607593486318188,0.06984720906399276
0.21175434984841957,0.7773882558361843,0.2722711958597437
0.25655118782782504,0.5005541054797236,0.29952647180910125
0.5249503267432812,0.48099132165766617,0.5429406676886244
0.7537243201609631,0.43971181231769874,0.3086974688188729
0.23081631276453682,0.251839485771898,0.2964728960014037
0.5515163019764592,0.1166459204518108,0.34592914944419345
0.12807634433933293,0.9548894132957911,0.3737431053634926
0.27046086173225803,0.9559808300684792,0.3972220813833368
0.5353327924216422,0.07122255958606334,0.9258299522008467
0.6352221569139453,0.5531667591201592,0.16029792551941335
0.15737833077410768,0.594859475874612,0.8951272098005908
0.7239604677300321,0.7451364643875726,0.6832812242314034
0.2751689487364184,0.276619918071641,0.1932950293642185
0.3308691906450156,0.4732473885646158,0.11921205391146357
0.02250149626096164,0.10716983513220137,0.6898798895595013
0.191335379852815,0.9184357692169393,0.9450557820876244
0.4649400679948988,0.6957549807927463,0.9208715524987444
0.051637129224373746,0.6881375017661463,0.7146601115426566
0.10481903332925954,0.7947280339139939,0.25437717866864806
0.25729049782695,0.5359315796346367,0.13260521596643932
0.0945845292679124,0.9209041736930716,0.14796720008944875
0.9921730007614046,0.31188189204133887,0.040134657638178396
0.6512866471871842,0.40827971501808114,0.737543518483821
0.4189572956739338,0.5043349678168798,0.5132631977099253
0.41134099168195076,0.16642433495929135,0.9462212928497288
0.6188407921964152,0.9049313228586695,0.5604761252793202
0.22737698103587103,0.95655260670652,0.8365689689644448
0.032058250157620344,0.7343864423798168,0.10627776199194272
0.5325273157427683,0.19052111540064998,0.9513568661457911
0.5012144190526265,0.720749070111519,0.6112785662536729
0.5382210244752224,0.869575442148686,0.36872550005560495
0.33979997745497553,0.9454950368862648,0.6506268805331558
0.13412648091046514,0.07334862573762654,0.7697547055699491
0.7342260936196288,0.0840508388705731,0.04447449518579741
0.984501990623953,0.1403688397980379,0.9412130365691168
0.578470912070976,0.2912298009381662,0.47485531084346627
0.22447544193555738,0.7752015497665146,0.8201256066256416
0.7595230635276575,0.4466778684228718,0.024116722972320506
0.7950875621450126,0.22683930845225578,0.9368043213458176
